1.380000000000000115e-01;1.240175524457287799e-02;-1.524545351623532094e-02;3.931608872726883988e+02;5.793364283994270636e+01
1.400000000000000133e-01;1.195928712707535965e-02;-1.472049102169124823e-02;3.943890641924796796e+02;4.918062398002143709e+01
1.420000000000000151e-01;1.154635289463463478e-02;-1.451627940455453916e-02;3.954967172771335981e+02;4.078702173045986967e+01
1.440000000000000169e-01;1.176866629757964723e-02;-1.509659076424943978e-02;3.962741752341247548e+02;3.219975134810356110e+01
1.459999999999999909e-01;1.120558654085576297e-02;-1.492651063158824398e-02;3.970463979931753329e+02;2.353639208997670806e+01
1.479999999999999927e-01;1.127641501548463064e-02;-1.508754970919551699e-02;3.975039689615589964e+02;1.481968838391745535e+01
1.499999999999999944e-01;1.160757613795349377e-02;-1.508400054560977629e-02;3.978192653905604175e+02;6.274864883497977885e+00
1.519999999999999962e-01;1.197362554642377591e-02;-1.449280443943525877e-02;3.977334758040947236e+02;-2.360623293544684032e+00
1.539999999999999980e-01;1.179328731444387150e-02;-1.507780517337360335e-02;3.978331969430473691e+02;-1.080286173977321340e+01
1.559999999999999998e-01;1.299805734969844764e-02;-1.543379320623920400e-02;3.975780301065965432e+02;-1.955745036384885083e+01
1.580000000000000016e-01;1.243101598408766391e-02;-1.510137277433487232e-02;3.970361279736453639e+02;-2.797552549809723743e+01
1.600000000000000033e-01;1.229189248459875219e-02;-1.543369831298215498e-02;3.966181326303139940e+02;-3.673717672742004936e+01
1.620000000000000051e-01;1.253541360432269477e-02;-1.510829076038132379e-02;3.958795902697123665e+02;-4.529371925801986265e+01
1.640000000000000069e-01;1.311341814884239322e-02;-1.578773071101205461e-02;3.949355805381816253e+02;-5.391958955753517557e+01
1.660000000000000087e-01;1.195462145797032000e-02;-1.589480001078872815e-02;3.937845437943076945e+02;-6.241234362880268094e+01
1.680000000000000104e-01;1.174001914312632414e-02;-1.509202260427835660e-02;3.924792006005706071e+02;-7.092601309696695466e+01
1.700000000000000122e-01;1.241263288358404951e-02;-1.544280366771167735e-02;3.910605744997674833e+02;-7.950927512597567670e+01
1.720000000000000140e-01;1.111986685273038192e-02;-1.479264319539466341e-02;3.894749796679231508e+02;-8.784106257757568414e+01
1.740000000000000158e-01;1.177093714719287462e-02;-1.531839486083975445e-02;3.875570885316382146e+02;-9.615954504818786575e+01
1.759999999999999898e-01;1.193301714837242608e-02;-1.516075154060399569e-02;3.856467492618602364e+02;-1.043046102485044457e+02
1.779999999999999916e-01;1.184172554445848610e-02;-1.418419901381683113e-02;3.835345121949728195e+02;-1.126104375167801948e+02
1.799999999999999933e-01;1.108810279760258713e-02;-1.496382459816786824e-02;3.810533577174426227e+02;-1.207644184549165658e+02
1.819999999999999951e-01;1.182761974337657659e-02;-1.533408368949612001e-02;3.786411737878208896e+02;-1.291072717590249113e+02
1.839999999999999969e-01;1.137219463295471508e-02;-1.518896219018436335e-02;3.758868274298915821e+02;-1.371412967957741671e+02
1.859999999999999987e-01;1.120362944363757600e-02;-1.504512118110603106e-02;3.731666959544831457e+02;-1.451133810919445182e+02
1.880000000000000004e-01;1.131253870163250255e-02;-1.531346725358180560e-02;3.699286575502983396e+02;-1.530804457268251326e+02
1.900000000000000022e-01;1.169833379581878934e-02;-1.588393570005321859e-02;3.669278127192480383e+02;-1.612574361697793108e+02
1.920000000000000040e-01;1.077739875126707339e-02;-1.451402753085575571e-02;3.636412398598014306e+02;-1.690169694007416297e+02
1.940000000000000058e-01;1.112039594998520155e-02;-1.488169406367115255e-02;3.602064643114873661e+02;-1.767076412334261306e+02
1.960000000000000075e-01;1.207611071172775760e-02;-1.555171262144027997e-02;3.565221986924195789e+02;-1.844723236045319652e+02
1.980000000000000093e-01;1.299131480119765890e-02;-1.546001334766436419e-02;3.526427497937073667e+02;-1.919539506363271641e+02
2.000000000000000111e-01;1.195072161939856117e-02;-1.551404874328048654e-02;3.486593572056411858e+02;-1.994235012804698215e+02
2.020000000000000129e-01;1.169799694870957141e-02;-1.505780041490401011e-02;3.446945051883203632e+02;-2.068352305449309938e+02
2.040000000000000147e-01;1.261302427556704187e-02;-1.526347422666796995e-02;3.400593617144868972e+02;-2.137789544937141386e+02
2.060000000000000164e-01;1.014647148978540733e-02;-1.508708419553579302e-02;3.356181727041367822e+02;-2.209915854072386594e+02
2.080000000000000182e-01;1.153841024724632826e-02;-1.525234524077039890e-02;3.311981235550870224e+02;-2.282202767367655838e+02
2.099999999999999922e-01;1.234276689540375962e-02;-1.568956926072766905e-02;3.262453748523059289e+02;-2.355209846982377826e+02
2.119999999999999940e-01;1.202967954058877832e-02;-1.437129305609269672e-02;3.211976831193869657e+02;-2.422087382707400707e+02
2.139999999999999958e-01;1.227973647119996563e-02;-1.508633657058506064e-02;3.162966228287887702e+02;-2.488487294978512523e+02
2.159999999999999976e-01;1.159328267231376358e-02;-1.564102191621081356e-02;3.108822628090425724e+02;-2.554430997314469494e+02
2.179999999999999993e-01;1.142016255268606464e-02;-1.535585225032251241e-02;3.054836814518947676e+02;-2.619092161344752299e+02
2.200000000000000011e-01;1.208517691635125658e-02;-1.527664321942455786e-02;2.999613719604971038e+02;-2.685047195115647582e+02
2.220000000000000029e-01;1.046322398827473701e-02;-1.472612541110154827e-02;2.942801866632241854e+02;-2.746810118695532879e+02
2.240000000000000047e-01;1.183722985103212791e-02;-1.486438253651766773e-02;2.884458522236117801e+02;-2.807858986154672607e+02
2.260000000000000064e-01;1.173223120883925066e-02;-1.541461436236719017e-02;2.824611272813363598e+02;-2.868001225762924946e+02
2.280000000000000082e-01;1.067721556290968793e-02;-1.501373556997762614e-02;2.762959797949723679e+02;-2.924741311921776514e+02
2.300000000000000100e-01;1.149679093064446232e-02;-1.536222738777504905e-02;2.702871311011281819e+02;-2.984336167176714980e+02
2.320000000000000118e-01;1.126532489712957046e-02;-1.541892414100302401e-02;2.638515864000771671e+02;-3.037970597063624041e+02
2.340000000000000135e-01;1.121705513390224701e-02;-1.493654326969768263e-02;2.573215668240655987e+02;-3.093034496304258028e+02
2.360000000000000153e-01;1.203154580609117237e-02;-1.591545284134790114e-02;2.508247298303064667e+02;-3.147167170478663252e+02
2.380000000000000171e-01;1.148900081259766545e-02;-1.553827890730049080e-02;2.440883622047124959e+02;-3.196663482120349045e+02
2.399999999999999911e-01;1.122428304408311719e-02;-1.493496629116405384e-02;2.374001197463760491e+02;-3.247575096970460891e+02
2.419999999999999929e-01;1.159999451203156708e-02;-1.521170907195065237e-02;2.304892780104429164e+02;-3.295967492341645766e+02
2.439999999999999947e-01;1.146951257371003549e-02;-1.499193265834719048e-02;2.232470778591426495e+02;-3.340466681858110292e+02
2.459999999999999964e-01;1.134506561772621533e-02;-1.568164592744997893e-02;2.160190126571020812e+02;-3.389142507498044097e+02
2.479999999999999982e-01;1.154140446886521218e-02;-1.539306547636052659e-02;2.089169803524563633e+02;-3.433180474498815329e+02
2.500000000000000000e-01;1.093244401289965653e-02;-1.560419910161025582e-02;2.015911567347385756e+02;-3.476327979986252785e+02
2.520000000000000018e-01;1.060403804274482817e-02;-1.505390904305463871e-02;1.941019716107940098e+02;-3.515348012264418003e+02
2.540000000000000036e-01;1.209622393575004486e-02;-1.584248805314919170e-02;1.863727483361688542e+02;-3.555239605343823541e+02
2.560000000000000053e-01;1.187624987386562241e-02;-1.588398055562197791e-02;1.787661145546716739e+02;-3.590241428212101482e+02
2.580000000000000071e-01;1.127173876963118333e-02;-1.528500000989756538e-02;1.711914361635560908e+02;-3.626057717360349102e+02
2.600000000000000089e-01;1.172698532467961012e-02;-1.518766844394573920e-02;1.633067767505026211e+02;-3.660768800444674298e+02
2.620000000000000107e-01;1.164852135864017854e-02;-1.509499791607133747e-02;1.552788867553169894e+02;-3.692752745597459807e+02
2.640000000000000124e-01;1.247576429696934178e-02;-1.593731056927878351e-02;1.474080017643875067e+02;-3.723811628951213493e+02
2.660000000000000142e-01;1.040584618473926540e-02;-1.499920834960828675e-02;1.394641442230331450e+02;-3.750813267963235944e+02
2.680000000000000160e-01;1.178073705802832466e-02;-1.546273542942762369e-02;1.312002149010195922e+02;-3.780674125215085724e+02
2.700000000000000178e-01;1.202935790403115643e-02;-1.616202848155853800e-02;1.230335970040573272e+02;-3.805817257170939456e+02
2.720000000000000195e-01;1.108474988673366878e-02;-1.510621153166369877e-02;1.147639706577103595e+02;-3.830990456251552132e+02
2.740000000000000213e-01;1.052913147870428688e-02;-1.493073468104269899e-02;1.064472811473582397e+02;-3.851900497524018192e+02
2.760000000000000231e-01;1.139775626657489258e-02;-1.547985843478277314e-02;9.811155313144951151e+01;-3.872393269054515486e+02
